i_node,j_node,origin_zone,dest_zone,demand,segment_num,cost_minutes,length_metres,edge_type,WKT,od_pair,location_desc
30202102820,148061,30202102820,30502111518,15.43728735,1,0.0,50.4138996,connector,"LINESTRING(153.032346725591 -27.3825567005665,153.0323889 -27.3830101)",30202102820_30502111518,Story Bridge Western-side
148061,151362,30202102820,30502111518,15.43728735,2,0.15194871,56.2773,network,"LINESTRING(153.0329503 -27.3830925,153.0323889 -27.3830101)",30202102820_30502111518,Story Bridge Western-side
151362,113237,30202102820,30502111518,15.43728735,3,0.284208993,105.26259,network,"LINESTRING(153.033140728235 -27.3821578920969,153.0329503 -27.3830925)",30202102820_30502111518,Story Bridge Western-side
113237,113236,30202102820,30502111518,15.43728735,4,0.12289908,40.96636,network,"LINESTRING(153.0335498 -27.3822156,153.033140728235 -27.3821578920969)",30202102820_30502111518,Story Bridge Western-side
113236,119355,30202102820,30502111518,15.43728735,5,0.16182285,53.94095,network,"LINESTRING(153.0340564 -27.3823565,153.0335498 -27.3822156)",30202102820_30502111518,Story Bridge Western-side
119355,113263,30202102820,30502111518,15.43728735,6,0.01531215,5.10405,network,"LINESTRING(153.0341074 -27.3823635,153.0340564 -27.3823565)",30202102820_30502111518,Story Bridge Western-side
113263,119362,30202102820,30502111518,15.43728735,7,0.01677603,5.59201,network,"LINESTRING(153.0341539 -27.3823348,153.0341074 -27.3823635)",30202102820_30502111518,Story Bridge Western-side
119362,130137,30202102820,30502111518,15.43728735,8,0.00605664,2.01888,network,"LINESTRING(153.0341705 -27.3823242,153.0341539 -27.3823348)",30202102820_30502111518,Story Bridge Western-side
130137,13959,30202102820,30502111518,15.43728735,9,0.202916475,75.15425,network,"LINESTRING(153.0347963 -27.3824321,153.0341705 -27.3823242)",30202102820_30502111518,Story Bridge Western-side
13959,248390,30202102820,30502111518,15.43728735,10,0.017309106,6.41078,network,"LINESTRING(153.0348389 -27.3824757,153.0347963 -27.3824321)",30202102820_30502111518,Story Bridge Western-side
248390,248397,30202102820,30502111518,15.43728735,11,0.022734783,8.42029,network,"LINESTRING(153.0348303 -27.3825513,153.0348389 -27.3824757)",30202102820_30502111518,Story Bridge Western-side
248397,248389,30202102820,30502111518,15.43728735,12,0.150036165,55.56895,network,"LINESTRING(153.0352153 -27.3828965,153.0348303 -27.3825513)",30202102820_30502111518,Story Bridge Western-side
248389,248388,30202102820,30502111518,15.43728735,13,0.471332844,174.56772,network,"LINESTRING(153.0349393 -27.3844525,153.0352153 -27.3828965)",30202102820_30502111518,Story Bridge Western-side
248388,248393,30202102820,30502111518,15.43728735,14,0.025288632,9.36616,network,"LINESTRING(153.0349246 -27.384536,153.0349393 -27.3844525)",30202102820_30502111518,Story Bridge Western-side
248393,13963,30202102820,30502111518,15.43728735,15,0.011728449,4.34387,network,"LINESTRING(153.0349176 -27.3845747,153.0349246 -27.384536)",30202102820_30502111518,Story Bridge Western-side
13963,248353,30202102820,30502111518,15.43728735,16,0.009453645,3.50135,network,"LINESTRING(153.034912 -27.3846059,153.0349176 -27.3845747)",30202102820_30502111518,Story Bridge Western-side
