location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Sir Leo Hielscher Bridge (Gateway Motorway),362,40902,18.958,"LINESTRING(153.0341667 -27.4367107,153.0339773 -27.436684)",11.28365009,0.21391543840622
Sir Leo Hielscher Bridge (Gateway Motorway),437,362,156.95193,"LINESTRING(153.0339773 -27.436684,153.0324093 -27.4364628)",11.28365009,1.7709906590701738
Sir Leo Hielscher Bridge (Gateway Motorway),536,4739,83.92114,"LINESTRING(153.0501491 -27.4227796,153.0509905 -27.4228787)",9.519827637,0.7989147879005462
Sir Leo Hielscher Bridge (Gateway Motorway),548,9565,33.22319,"LINESTRING(153.0425579 -27.4317817,153.0427849 -27.4320023)",11.28365009,0.3748788508335871
Sir Leo Hielscher Bridge (Gateway Motorway),549,548,47.391,"LINESTRING(153.0425579 -27.4317817,153.0422785 -27.4314342)",11.28365009,0.5347434614151899
Sir Leo Hielscher Bridge (Gateway Motorway),639,48585,163.37466,"LINESTRING(153.1026691 -27.4056803,153.1013762 -27.4065923)",36.143742633,5.90497166379388
Sir Leo Hielscher Bridge (Gateway Motorway),673,48589,153.00431,"LINESTRING(153.0918696 -27.4144399,153.0907471 -27.4153899)",36.143742633,5.530148402379749
Sir Leo Hielscher Bridge (Gateway Motorway),697,717,119.36203,"LINESTRING(153.0632066 -27.4122205,153.0629982 -27.4132815)",23.142841767,2.762376573277907
Sir Leo Hielscher Bridge (Gateway Motorway),713,106199,110.78903,"LINESTRING(153.0628237 -27.4143672,153.0626595 -27.4153562)",23.142841767,2.563972990809416
Sir Leo Hielscher Bridge (Gateway Motorway),717,106201,57.0752,"LINESTRING(153.0629982 -27.4132815,153.0629174 -27.4137915)",23.142841767,1.3208823224198785
Sir Leo Hielscher Bridge (Gateway Motorway),772,773,59.86495,"LINESTRING(153.0492131 -27.4138169,153.0498121 -27.4138951)",7.76950824,0.465121222312188
Sir Leo Hielscher Bridge (Gateway Motorway),773,775,102.28082,"LINESTRING(153.0498121 -27.4138951,153.0508344 -27.4140353)",7.76950824,0.7946716737839569
Sir Leo Hielscher Bridge (Gateway Motorway),775,36884,101.33275,"LINESTRING(153.0506805 -27.4149394,153.0508344 -27.4140353)",7.76950824,0.78730563610686
Sir Leo Hielscher Bridge (Gateway Motorway),795,826,118.60435,"LINESTRING(153.0589811 -27.4184597,153.0598857 -27.4191574)",7.76950824,0.921497474624844
Sir Leo Hielscher Bridge (Gateway Motorway),826,827,59.32791,"LINESTRING(153.0598857 -27.4191574,153.0598679 -27.4196712)",7.76950824,0.46094868560697844
Sir Leo Hielscher Bridge (Gateway Motorway),827,862,94.01079,"LINESTRING(153.0598679 -27.4196712,153.0608034 -27.4198083)",7.76950824,0.7304176075539096
Sir Leo Hielscher Bridge (Gateway Motorway),849,48528,53.44041,"LINESTRING(153.0657083 -27.4201098,153.0657902 -27.4196331)",23.142841767,1.2367629525936046
Sir Leo Hielscher Bridge (Gateway Motorway),853,1041,84.86745,"LINESTRING(153.0651056 -27.4180874,153.0659545 -27.4182001)",23.142841767,1.9640739665187845
Sir Leo Hielscher Bridge (Gateway Motorway),858,859,100.32704,"LINESTRING(153.0641805 -27.423622,153.0651847 -27.4237515)",7.76950824,0.7794917639748096
Sir Leo Hielscher Bridge (Gateway Motorway),859,861,99.48698,"LINESTRING(153.0651847 -27.4237515,153.0661803 -27.4238811)",30.912350007,3.075376346899409
Sir Leo Hielscher Bridge (Gateway Motorway),861,1061,80.00213,"LINESTRING(153.0661803 -27.4238811,153.0660773 -27.4245972)",30.912350007,2.4730538438655145
Sir Leo Hielscher Bridge (Gateway Motorway),862,863,234.5207,"LINESTRING(153.0608034 -27.4198083,153.06221 -27.42139)",7.76950824,1.822110511100568
Sir Leo Hielscher Bridge (Gateway Motorway),863,865,142.39648,"LINESTRING(153.06221 -27.42139,153.0635865 -27.4216679)",7.76950824,1.1063506247069952
Sir Leo Hielscher Bridge (Gateway Motorway),865,1080,31.46921,"LINESTRING(153.0635865 -27.4216679,153.0635436 -27.4219493)",7.76950824,0.2445002864012904
